case_id,年龄,年龄段,身份定位,评估结论,监护状况,教养方式,认知类型,同伴关系,社区环境,在校表现,法治教育覆盖,内容接触,线上交往行为,财务行为,家庭沟通分,家庭冲突分,冲动易冲动程度,攻击暴力倾向,自我认同问题程度,受不良同伴影响强度,受社区影响强度,逃学旷课频次,法治教育学习效果,上网时间问题程度,深夜上网问题程度,接触有害内容频次,时间管理问题程度,理财观念行为问题程度,情感支持,情绪调节困难程度
Q0559,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,父母失业,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触游戏内容；接触色情内容,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0560,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,留守,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触色情内容；主要接触正面/学习资源,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0561,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,留守；父母失联,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触色情内容；接触诈骗信息,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0562,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病,权威型(合理),无极端倾向,无不良同伴,社区资源贫乏,探索个性化学习,按课表开展,接触游戏内容；接触黑灰产信息,线上交往健康,理财能力良好,0,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0563,14,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护)；单亲,溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触游戏内容；接触黑灰产信息,参与/发起网络欺凌,严重财务问题,2,3,5,5,,4,0,4,0,4,5,,4,5,4,5
Q0564,15,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,父母失业,溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触游戏内容；接触暴力/血腥内容,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,3,4,,3,5,4,5
Q0565,12,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护薄弱；父母失联,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触游戏内容；主要接触正面/学习资源,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0566,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,长期疾病,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0567,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护薄弱,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0568,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,1,1,0,2.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0569,15,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触黑灰产信息；接触暴力/血腥内容,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,5,5,,5,5,4,5
Q0570,16,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触黑灰产信息,参与/发起网络欺凌,严重财务问题,2,3,5,5,,4,0,4,0,4,4,,4,5,4,5
Q0571,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0572,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0573,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源；接触暴力/血腥内容,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0574,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容；接触暴力/血腥内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0575,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护人积极参与(保护),忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0576,12,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,留守；监护薄弱,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0577,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0578,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护薄弱,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触暴力/血腥内容,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0579,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0580,12,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护薄弱；监护人积极参与(保护),暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触色情内容；接触游戏内容,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0581,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0582,12,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护薄弱,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触暴力/血腥内容,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0583,14,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触色情内容,参与/发起网络欺凌,严重财务问题,2,3,5,5,,4,0,4,0,4,4,,4,5,4,5
Q0584,12,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,父母失业,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触游戏内容；接触暴力/血腥内容,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0585,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；留守,传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0586,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,父母失联,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触暴力/血腥内容,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0587,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病,传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0588,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0589,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业,权威型(合理),无极端倾向,无不良同伴,社区治安较差；高风险社区,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0590,12,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护薄弱；父母失业,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触黑灰产信息,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0591,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0592,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源贫乏,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,2,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0593,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0594,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,单亲,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触游戏内容,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0595,14,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,单亲,溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触游戏内容,参与/发起网络欺凌,严重财务问题,2,3,5,5,,4,0,4,0,4,5,,4,5,4,5
Q0596,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,父母常年不在,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触诈骗信息,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0597,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0598,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0599,14,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护)；父母常年不在,溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触游戏内容,参与/发起网络欺凌,严重财务问题,2,3,5,5,,4,0,4,0,5,3,,5,5,4,5
Q0600,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好；社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0601,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,父母失业；单亲,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触游戏内容,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0602,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护薄弱,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触游戏内容；接触色情内容,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0603,16,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,单亲,溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,主要接触正面/学习资源；接触游戏内容,参与/发起网络欺凌,严重财务问题,2,3,5,5,,4,0,4,0,4,3,,4,5,4,5
Q0604,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区一般；高风险社区,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,2,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0605,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0606,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好；社区治安较差,探索个性化学习,按课表开展,接触游戏内容；主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0607,14,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,父母失业,溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触黑灰产信息,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,4,4,,4,5,4,5
Q0608,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,1,1,1,0,0.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0609,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,2,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0610,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,2.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0611,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,单亲；事实无人抚养,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0612,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容；接触诈骗信息,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0613,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源；接触色情内容,线上交往健康,理财能力良好,1,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0614,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0615,15,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触暴力/血腥内容；接触诈骗信息,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,5,4,,5,5,4,5
Q0616,15,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,主要接触正面/学习资源；接触黑灰产信息,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,5,3,,5,5,4,5
Q0617,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,留守,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触游戏内容,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0618,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0619,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,1,1,0,2.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0620,16,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触黑灰产信息,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,4,4,,4,5,4,5
Q0621,14,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,长期疾病,传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0622,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源；接触诈骗信息,线上交往健康,理财能力良好,1,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0623,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好；社区治安较差,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0624,14,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触色情内容,参与/发起网络欺凌,严重财务问题,2,3,5,5,,4,0,4,0,5,4,,5,5,4,5
Q0625,16,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触暴力/血腥内容,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,4,3,,4,5,4,5
Q0626,13,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,长期疾病,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触色情内容,线上交往健康,理财能力良好,3,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0627,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,父母常年不在,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触暴力/血腥内容,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0628,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,单亲,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触游戏内容；主要接触正面/学习资源,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0629,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源；接触游戏内容,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0630,16,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触暴力/血腥内容,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,4,4,,4,5,4,5
Q0631,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区治安较差；社区犯罪频发,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0632,14,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触暴力/血腥内容；接触诈骗信息,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,5,4,,5,5,4,5
Q0633,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源；接触诈骗信息,线上交往健康,理财能力良好,1,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0634,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,单亲；父母失业,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触黑灰产信息,被网络欺凌/受害,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0635,14,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护)；父母常年不在,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源；接触诈骗信息,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0636,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,1,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0637,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,2,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0638,14,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触游戏内容,参与/发起网络欺凌,严重财务问题,2,3,5,5,,4,0,4,0,4,3,,4,5,4,5
Q0639,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0640,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护人积极参与(保护)；父母常年不在,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触黑灰产信息；接触诈骗信息,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0641,15,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护),溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触色情内容,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,5,4,,5,5,4,5
Q0642,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0643,16,14-16岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,监护人积极参与(保护)；父母失业,溺爱型教养,敌意价值观,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展,接触暴力/血腥内容,参与/发起网络欺凌,严重财务问题,2,3,4,4,,4,0,4,0,4,5,,4,5,4,5
Q0644,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源；接触暴力/血腥内容,线上交往健康,理财能力良好,1,2,1,0,2.0,1,0,0,4,0,0,0.0,0,0,4,1
