"case_id","年龄","年龄段","身份定位","评估结论","监护状况","教养方式","认知类型","同伴关系","社区环境","在校表现","法治教育覆盖","内容接触","线上交往行为","财务行为","家庭沟通分","家庭冲突分","冲动易冲动程度","攻击暴力倾向","自我认同问题程度","受不良同伴影响强度","受社区影响强度","逃学旷课频次","法治教育学习效果","上网时间问题程度","深夜上网问题程度","接触有害内容频次","时间管理问题程度","理财观念行为问题程度","情感支持","情绪调节困难程度"
"Q4838","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病；单亲","溺爱型教养；权威型教养","价值观模糊","无不良同伴；结交不良同伴","社区资源丰富且治安好","偶尔缺课","深度参与/法治活动活跃","主要接触正面/学习资源","线上交往健康","理财能力良好","1","2","1","2","0","0","1","1","0","2","1","0","1","1","0","2"
"Q7915","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护；长期疾病","传统型教养；权威型教养","无极端倾向；价值观模糊","结交不良同伴；偶有接触","社区资源贫乏","偶尔逃学/逃学","按课表开展","接触游戏内容","线上交往健康","偶尔冲动消费","1","0","0","0","2","0","2","1","1","2","1","1","1","0","2","1"
"Q1273","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业","权威型教养","价值观模糊；受同伴影响","无不良同伴","社区资源丰富且治安好","偶尔逃学/逃学","深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","2","0","0","2","0","1","0","1","2","0","0","1","1","0","1","1"
"Q5352","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护；单亲","权威型教养","无极端倾向；受同伴影响","偶有接触","社区资源贫乏；社区一般","探索个性化学习","深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","0","2","1","0","2","1","1","2","1","1","1","0","2","0","2","1"
"Q9098","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲；监护人积极参与(保护)","溺爱型教养；权威型教养","价值观模糊；偶有极端/模糊倾向","结交不良同伴","社区资源贫乏","偶尔缺课","深度参与/法治活动活跃","接触游戏内容","线上交往健康","偶尔冲动消费","0","1","1","0","0","0","2","1","0","1","0","0","0","1","2","0"
"Q9035","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业；流动监护","传统型教养","偶有极端/模糊倾向","结交不良同伴；偶有接触","社区一般；社区资源丰富且治安好","探索个性化学习","偶尔宣传","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","2","1","2","0","1","1","0","0","0","1","1","1","0","2","2","2"
"Q8084","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲；监护人积极参与(保护)","溺爱型教养","偶有极端/模糊倾向；无极端倾向","无不良同伴；偶有接触","社区资源丰富且治安好；社区资源贫乏","偶尔逃学/逃学；探索个性化学习","偶尔宣传","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","0","0","2","2","0","0","1","1","1","1","1","1","0","1","1","1"
"Q7669","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病","权威型教养","受同伴影响；无极端倾向","无不良同伴；结交不良同伴","社区资源贫乏","偶尔逃学/逃学","偶尔宣传；深度参与/法治活动活跃","接触游戏内容","线上交往健康","偶尔冲动消费","0","0","1","1","1","0","2","2","2","0","1","1","2","1","2","1"
"Q4057","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲；父母失业","溺爱型教养；传统型教养","受同伴影响；偶有极端/模糊倾向","偶有接触；无不良同伴","社区资源贫乏；社区一般","探索个性化学习；偶尔缺课","深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","0","2","1","0","2","2","0","2","1","2","1","0","2","0","0","1"
"Q6028","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业","溺爱型教养","价值观模糊","偶有接触；结交不良同伴","社区一般","偶尔缺课；探索个性化学习","按课表开展；深度参与/法治活动活跃","接触游戏内容","线上交往健康","偶尔冲动消费","0","0","0","2","2","0","2","1","0","2","1","0","0","1","2","0"
"Q1629","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","溺爱型教养；传统型教养","受同伴影响","结交不良同伴","社区一般","偶尔缺课；探索个性化学习","按课表开展","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","1","1","1","0","0","0","0","2","0","2","0","1","0","0","0","1"
"Q1500","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲；长期疾病","权威型教养","受同伴影响","无不良同伴；结交不良同伴","社区资源丰富且治安好","偶尔逃学/逃学","深度参与/法治活动活跃；偶尔宣传","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","2","1","2","2","0","1","1","0","2","1","0","1","2","0","0","0"
"Q9552","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业","权威型教养","价值观模糊；偶有极端/模糊倾向","偶有接触","社区资源丰富且治安好","探索个性化学习","按课表开展；偶尔宣传","接触游戏内容","线上交往健康","理财能力良好","0","2","1","1","1","0","2","2","2","0","1","1","2","0","0","2"
"Q2302","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","留守","传统型教养","偶有极端/模糊倾向；受同伴影响","偶有接触","社区资源贫乏；社区一般","偶尔缺课；探索个性化学习","深度参与/法治活动活跃；偶尔宣传","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","1","0","0","1","2","1","1","0","2","1","0","0","2","2","1","0"
"Q5478","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业；监护人积极参与(保护)","权威型教养","无极端倾向；偶有极端/模糊倾向","无不良同伴","社区资源贫乏；社区资源丰富且治安好","偶尔缺课","深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","2","0","1","1","1","2","2","2","2","0","1","0","0","0","2","0"
"Q4413","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)；流动监护","传统型教养","无极端倾向","结交不良同伴；偶有接触","社区一般；社区资源贫乏","偶尔逃学/逃学；探索个性化学习","偶尔宣传","主要接触正面/学习资源","线上交往健康","理财能力良好","1","1","1","2","1","1","0","0","0","1","1","1","1","1","1","1"
"Q1555","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","留守；监护人积极参与(保护)","权威型教养；溺爱型教养","受同伴影响；价值观模糊","结交不良同伴；偶有接触","社区资源贫乏","探索个性化学习；偶尔逃学/逃学","按课表开展；深度参与/法治活动活跃","接触游戏内容","线上交往健康","理财能力良好","0","0","0","0","0","1","1","1","0","2","0","0","2","1","1","1"
"Q9279","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病；流动监护","权威型教养","无极端倾向","无不良同伴；结交不良同伴","社区资源贫乏","偶尔缺课","偶尔宣传；深度参与/法治活动活跃","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","0","0","1","1","0","2","2","0","0","2","1","1","0","2","0","1"
"Q5802","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病","溺爱型教养","价值观模糊；偶有极端/模糊倾向","无不良同伴；结交不良同伴","社区资源贫乏；社区资源丰富且治安好","探索个性化学习；偶尔缺课","深度参与/法治活动活跃；偶尔宣传","主要接触正面/学习资源","线上交往健康","偶尔冲动消费","2","2","2","1","0","1","0","1","0","2","0","0","0","0","1","1"
"Q3374","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业","传统型教养；权威型教养","受同伴影响；价值观模糊","偶有接触","社区资源丰富且治安好；社区一般","探索个性化学习；偶尔逃学/逃学","按课表开展","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","0","1","1","1","2","2","0","1","1","0","0","0","1","0","2","2"
"Q8806","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","溺爱型教养","无极端倾向；受同伴影响","结交不良同伴；偶有接触","社区资源丰富且治安好","偶尔逃学/逃学","按课表开展","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","2","2","0","2","1","0","0","1","1","0","0","0","1","1","0","0"
"Q9797","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","留守","传统型教养；溺爱型教养","无极端倾向","无不良同伴","社区资源贫乏","偶尔缺课","按课表开展","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","2","1","0","0","2","1","0","1","1","0","1","0","2","0","1","2"
"Q5135","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","留守","权威型教养；溺爱型教养","无极端倾向","偶有接触；结交不良同伴","社区一般","偶尔逃学/逃学","按课表开展；深度参与/法治活动活跃","接触游戏内容","线上交往健康","偶尔冲动消费","2","0","2","2","2","0","2","2","1","0","1","1","0","1","0","0"
"Q1965","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","留守；父母失业","溺爱型教养；传统型教养","偶有极端/模糊倾向","结交不良同伴；偶有接触","社区资源贫乏","偶尔逃学/逃学；偶尔缺课","偶尔宣传","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","2","2","1","2","0","2","0","0","1","0","1","1","2","1","1","0"
"Q9285","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","传统型教养；溺爱型教养","无极端倾向；受同伴影响","无不良同伴；结交不良同伴","社区资源丰富且治安好","偶尔逃学/逃学；探索个性化学习","按课表开展","接触游戏内容","偶尔接触不良社交圈","理财能力良好","1","1","2","1","0","1","2","0","1","2","1","1","1","2","0","2"
"Q9261","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","留守；单亲","溺爱型教养","受同伴影响；无极端倾向","偶有接触","社区资源丰富且治安好；社区一般","探索个性化学习","深度参与/法治活动活跃；按课表开展","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","1","0","1","2","2","2","1","0","1","2","1","1","2","2","2","2"
"Q8015","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","溺爱型教养","受同伴影响；无极端倾向","偶有接触；无不良同伴","社区资源丰富且治安好；社区资源贫乏","偶尔逃学/逃学；探索个性化学习","深度参与/法治活动活跃","接触游戏内容","偶尔接触不良社交圈","理财能力良好","2","2","1","1","0","0","1","1","0","1","1","1","2","1","0","2"
"Q2008","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","传统型教养；溺爱型教养","无极端倾向","偶有接触","社区一般","探索个性化学习","按课表开展","接触游戏内容","线上交往健康","理财能力良好","0","1","1","2","2","1","2","0","0","2","0","0","2","1","2","0"
"Q2917","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病；留守","传统型教养","受同伴影响","偶有接触","社区资源丰富且治安好；社区一般","偶尔逃学/逃学；偶尔缺课","深度参与/法治活动活跃","接触游戏内容","线上交往健康","理财能力良好","0","1","1","0","0","0","0","1","2","1","0","1","0","1","0","2"
"Q5549","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲","权威型教养；溺爱型教养","受同伴影响；无极端倾向","偶有接触","社区一般；社区资源贫乏","偶尔逃学/逃学；探索个性化学习","深度参与/法治活动活跃","接触游戏内容","偶尔接触不良社交圈","理财能力良好","1","1","0","2","1","0","2","0","1","1","1","0","0","1","2","0"
"Q8591","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)；单亲","传统型教养","受同伴影响","偶有接触","社区资源丰富且治安好","偶尔缺课","偶尔宣传","接触游戏内容","线上交往健康","理财能力良好","1","1","0","2","0","0","1","1","2","0","1","1","1","0","0","2"
"Q1340","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)；长期疾病","权威型教养","无极端倾向；偶有极端/模糊倾向","无不良同伴","社区资源丰富且治安好","偶尔缺课；偶尔逃学/逃学","深度参与/法治活动活跃；偶尔宣传","接触游戏内容","线上交往健康","理财能力良好","0","1","2","2","1","2","1","1","2","2","1","0","0","0","1","0"
"Q5292","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲；父母失业","传统型教养；溺爱型教养","价值观模糊","结交不良同伴","社区资源丰富且治安好；社区一般","探索个性化学习；偶尔逃学/逃学","深度参与/法治活动活跃","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","2","1","0","1","0","0","0","1","1","0","1","0","0","2","1","0"
"Q1754","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病；父母失业","溺爱型教养；权威型教养","偶有极端/模糊倾向","无不良同伴","社区一般；社区资源丰富且治安好","偶尔缺课；探索个性化学习","偶尔宣传","主要接触正面/学习资源","线上交往健康","偶尔冲动消费","1","1","0","2","1","0","2","0","0","2","0","1","2","0","0","1"
"Q6183","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲","传统型教养；权威型教养","无极端倾向","无不良同伴；偶有接触","社区资源贫乏；社区资源丰富且治安好","探索个性化学习","偶尔宣传；深度参与/法治活动活跃","接触游戏内容","偶尔接触不良社交圈","理财能力良好","0","1","2","1","2","2","1","0","1","0","1","0","1","2","1","0"
"Q5385","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业","传统型教养；权威型教养","偶有极端/模糊倾向；无极端倾向","偶有接触","社区一般","偶尔逃学/逃学","深度参与/法治活动活跃；按课表开展","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","0","2","0","1","0","2","0","1","1","2","0","1","1","2","1","0"
"Q4756","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业；监护人积极参与(保护)","传统型教养","无极端倾向","无不良同伴；结交不良同伴","社区一般","偶尔逃学/逃学；偶尔缺课","深度参与/法治活动活跃；按课表开展","主要接触正面/学习资源","线上交往健康","理财能力良好","0","0","1","1","2","2","2","2","1","0","0","0","0","0","1","2"
"Q9086","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","留守；长期疾病","权威型教养；传统型教养","价值观模糊","偶有接触","社区资源丰富且治安好；社区资源贫乏","偶尔缺课","偶尔宣传；深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","2","2","1","1","2","2","1","1","1","2","1","0","0","0","0","0"
"Q5925","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)","溺爱型教养","无极端倾向","结交不良同伴；无不良同伴","社区资源丰富且治安好；社区一般","偶尔逃学/逃学；偶尔缺课","按课表开展","接触游戏内容","线上交往健康","理财能力良好","2","0","1","1","2","0","1","0","1","1","0","1","2","1","0","0"
"Q6422","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业；流动监护","权威型教养","受同伴影响","结交不良同伴；偶有接触","社区资源丰富且治安好","偶尔逃学/逃学；探索个性化学习","深度参与/法治活动活跃；偶尔宣传","主要接触正面/学习资源","线上交往健康","理财能力良好","1","1","2","0","0","1","1","1","1","0","0","1","2","0","1","0"
"Q6221","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)；单亲","传统型教养；权威型教养","受同伴影响","偶有接触；无不良同伴","社区一般","偶尔逃学/逃学","偶尔宣传","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","0","2","2","2","2","2","1","0","0","1","0","1","2","1","0","0"
"Q6846","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)；留守","传统型教养；溺爱型教养","受同伴影响；无极端倾向","结交不良同伴","社区资源丰富且治安好","探索个性化学习；偶尔逃学/逃学","偶尔宣传；深度参与/法治活动活跃","主要接触正面/学习资源","线上交往健康","理财能力良好","2","1","1","1","0","2","0","0","2","0","1","1","0","1","1","1"
"Q6261","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病；监护人积极参与(保护)","传统型教养；溺爱型教养","偶有极端/模糊倾向","无不良同伴；结交不良同伴","社区资源丰富且治安好；社区一般","偶尔缺课；探索个性化学习","深度参与/法治活动活跃；按课表开展","主要接触正面/学习资源","线上交往健康","理财能力良好","2","1","1","1","1","0","0","0","2","0","1","1","1","2","2","2"
"Q4502","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病；监护人积极参与(保护)","溺爱型教养","受同伴影响","结交不良同伴；无不良同伴","社区资源丰富且治安好","偶尔缺课","按课表开展","主要接触正面/学习资源","线上交往健康","偶尔冲动消费","1","1","0","1","1","2","0","1","2","0","0","1","1","1","1","2"
"Q4029","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业","权威型教养；传统型教养","无极端倾向；价值观模糊","无不良同伴；结交不良同伴","社区一般；社区资源贫乏","偶尔逃学/逃学","偶尔宣传；按课表开展","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","0","0","1","2","2","2","1","0","1","0","1","0","0","1","2","1"
"Q8850","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护；留守","权威型教养","受同伴影响；无极端倾向","偶有接触","社区资源丰富且治安好","偶尔逃学/逃学；探索个性化学习","按课表开展；偶尔宣传","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","0","2","1","1","0","1","1","0","1","2","1","1","0","0","0","1"
"Q4021","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","传统型教养","受同伴影响","偶有接触；结交不良同伴","社区一般","偶尔缺课","按课表开展；偶尔宣传","主要接触正面/学习资源","线上交往健康","理财能力良好","0","1","0","0","2","0","1","1","2","1","1","0","0","2","1","0"
"Q9837","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病；单亲","传统型教养；权威型教养","偶有极端/模糊倾向","无不良同伴","社区资源贫乏","偶尔逃学/逃学；偶尔缺课","深度参与/法治活动活跃；按课表开展","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","0","2","2","1","1","2","1","1","0","1","1","0","2","0","2","0"
"Q1606","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护；留守","溺爱型教养；传统型教养","偶有极端/模糊倾向；价值观模糊","无不良同伴；偶有接触","社区资源丰富且治安好；社区资源贫乏","探索个性化学习；偶尔缺课","深度参与/法治活动活跃；按课表开展","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","0","2","1","2","2","0","2","2","2","0","1","1","0","1","2","1"
"Q2665","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)","溺爱型教养；权威型教养","价值观模糊；无极端倾向","偶有接触；结交不良同伴","社区资源丰富且治安好","探索个性化学习；偶尔逃学/逃学","深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","0","0","1","0","0","2","1","2","0","0","0","1","2","2","0","1"
"Q3380","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病；留守","溺爱型教养","无极端倾向","偶有接触","社区资源丰富且治安好；社区一般","偶尔逃学/逃学；探索个性化学习","偶尔宣传；深度参与/法治活动活跃","主要接触正面/学习资源","线上交往健康","偶尔冲动消费","1","2","1","1","2","1","2","0","2","0","1","1","0","0","2","0"
"Q8786","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","溺爱型教养；权威型教养","受同伴影响","结交不良同伴；偶有接触","社区资源丰富且治安好","探索个性化学习","按课表开展；深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","0","1","1","2","1","0","1","0","0","1","0","0","1","2","1","1"
"Q6913","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲","权威型教养","无极端倾向","结交不良同伴","社区资源贫乏；社区资源丰富且治安好","探索个性化学习","深度参与/法治活动活跃；按课表开展","接触游戏内容","偶尔接触不良社交圈","理财能力良好","2","2","2","1","0","1","2","1","1","1","0","1","1","2","1","2"
"Q9126","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)","权威型教养","价值观模糊；无极端倾向","无不良同伴；偶有接触","社区资源丰富且治安好；社区资源贫乏","探索个性化学习；偶尔缺课","深度参与/法治活动活跃","接触游戏内容","偶尔接触不良社交圈","理财能力良好","0","1","1","1","0","2","2","1","1","0","0","1","0","2","1","2"
"Q2094","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业","权威型教养","价值观模糊；无极端倾向","偶有接触；结交不良同伴","社区资源贫乏；社区一般","偶尔缺课","偶尔宣传；深度参与/法治活动活跃","接触游戏内容","线上交往健康","理财能力良好","2","0","2","1","1","0","1","2","2","0","1","0","0","1","2","2"
"Q8577","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲；长期疾病","溺爱型教养；传统型教养","偶有极端/模糊倾向","偶有接触；无不良同伴","社区资源贫乏；社区资源丰富且治安好","偶尔缺课；偶尔逃学/逃学","深度参与/法治活动活跃；偶尔宣传","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","1","1","0","0","1","0","2","1","2","1","0","1","2","0","1","1"
"Q7952","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业","传统型教养；溺爱型教养","受同伴影响","无不良同伴","社区资源贫乏","探索个性化学习","深度参与/法治活动活跃；按课表开展","接触游戏内容","线上交往健康","偶尔冲动消费","0","2","2","2","2","0","1","2","0","2","0","0","1","1","0","1"
"Q8598","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)；长期疾病","溺爱型教养；权威型教养","无极端倾向","无不良同伴；结交不良同伴","社区资源贫乏","偶尔缺课","按课表开展","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","1","1","1","2","2","1","0","0","0","0","1","0","0","2","1","2"
"Q3552","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)；长期疾病","溺爱型教养","价值观模糊","无不良同伴；偶有接触","社区一般","偶尔缺课","深度参与/法治活动活跃；偶尔宣传","主要接触正面/学习资源","线上交往健康","理财能力良好","0","0","2","1","0","1","0","2","2","1","1","0","2","1","2","2"
"Q8823","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","传统型教养","无极端倾向；偶有极端/模糊倾向","无不良同伴；偶有接触","社区一般；社区资源贫乏","偶尔逃学/逃学；探索个性化学习","按课表开展；偶尔宣传","接触游戏内容","线上交往健康","偶尔冲动消费","2","0","1","0","0","2","1","2","1","1","0","1","2","2","2","1"
"Q4539","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)","溺爱型教养；传统型教养","受同伴影响","无不良同伴；结交不良同伴","社区一般","偶尔逃学/逃学；偶尔缺课","按课表开展","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","0","2","2","0","1","2","2","1","1","1","1","1","2","0","0","0"
"Q4638","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)","传统型教养；权威型教养","价值观模糊；受同伴影响","偶有接触","社区一般；社区资源丰富且治安好","偶尔逃学/逃学","偶尔宣传","主要接触正面/学习资源","线上交往健康","偶尔冲动消费","1","1","0","2","1","1","2","2","0","1","1","1","1","1","0","1"
"Q5485","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护；父母失业","溺爱型教养","偶有极端/模糊倾向；价值观模糊","无不良同伴；偶有接触","社区资源丰富且治安好；社区一般","偶尔逃学/逃学","按课表开展","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","0","2","1","1","1","0","1","2","1","2","0","0","2","2","2","0"
"Q2225","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)；父母失业","溺爱型教养；权威型教养","价值观模糊","结交不良同伴","社区资源贫乏；社区资源丰富且治安好","偶尔缺课","按课表开展；深度参与/法治活动活跃","接触游戏内容","偶尔接触不良社交圈","偶尔冲动消费","2","0","1","1","2","0","2","2","2","2","1","1","0","2","0","0"
"Q9585","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)","溺爱型教养；传统型教养","无极端倾向；偶有极端/模糊倾向","结交不良同伴；无不良同伴","社区资源贫乏；社区资源丰富且治安好","探索个性化学习","偶尔宣传；深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","2","0","2","2","2","2","0","1","2","2","1","0","0","0","0","1"
"Q1214","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","监护人积极参与(保护)","传统型教养；溺爱型教养","无极端倾向","无不良同伴","社区资源贫乏；社区一般","偶尔逃学/逃学；偶尔缺课","按课表开展；深度参与/法治活动活跃","主要接触正面/学习资源","偶尔接触不良社交圈","偶尔冲动消费","0","0","1","2","2","2","1","0","0","1","1","0","2","1","2","1"
"Q4033","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","单亲；长期疾病","权威型教养；溺爱型教养","偶有极端/模糊倾向","偶有接触","社区一般","探索个性化学习；偶尔逃学/逃学","偶尔宣传","主要接触正面/学习资源","线上交往健康","偶尔冲动消费","1","2","1","1","1","1","0","2","2","1","0","1","0","1","2","2"
"Q7276","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护；单亲","溺爱型教养；传统型教养","受同伴影响","无不良同伴；偶有接触","社区资源贫乏；社区资源丰富且治安好","偶尔逃学/逃学","偶尔宣传","主要接触正面/学习资源","线上交往健康","理财能力良好","1","1","2","2","2","0","2","1","1","1","0","1","2","0","1","1"
"Q8324","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","长期疾病","溺爱型教养；传统型教养","偶有极端/模糊倾向","无不良同伴","社区一般；社区资源贫乏","探索个性化学习；偶尔缺课","深度参与/法治活动活跃；按课表开展","主要接触正面/学习资源","线上交往健康","偶尔冲动消费","2","0","2","1","1","0","2","2","0","2","1","0","0","2","2","0"
"Q4365","12","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护；留守","权威型教养","无极端倾向","结交不良同伴；无不良同伴","社区资源丰富且治安好；社区资源贫乏","偶尔缺课","按课表开展","主要接触正面/学习资源","线上交往健康","理财能力良好","0","1","1","1","0","2","0","2","1","2","1","0","0","2","1","2"
"Q1972","13","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","流动监护","溺爱型教养；权威型教养","价值观模糊","偶有接触","社区一般","探索个性化学习","按课表开展","接触游戏内容","线上交往健康","理财能力良好","2","2","0","2","0","2","1","2","0","2","0","0","0","0","0","2"
"Q6764","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","父母失业；监护人积极参与(保护)","权威型教养；传统型教养","偶有极端/模糊倾向","结交不良同伴；偶有接触","社区资源丰富且治安好","偶尔逃学/逃学","偶尔宣传；深度参与/法治活动活跃","接触游戏内容","线上交往健康","理财能力良好","0","0","2","1","0","0","0","1","2","1","1","0","0","0","2","0"
"Q5120","14","12-14岁","普通学生（表现稳定)","总体表现稳定，常规随访即可","留守；监护人积极参与(保护)","溺爱型教养","受同伴影响","结交不良同伴","社区一般；社区资源贫乏","探索个性化学习；偶尔缺课","按课表开展","主要接触正面/学习资源","偶尔接触不良社交圈","理财能力良好","2","1","2","0","0","1","0","2","0","2","1","0","1","2","2","2"
